0          References for Cross Section of 34SO        34S/O 
           Sarka et al., 2019    
                                                                                
0 Branching ratio for 34SO       Total        1 branch
Lambda  Total   34S/O 
2136.482905  2.40E-22  2.40E-22
2136.486566  4.03E-21  4.03E-21
2136.489992  6.20E-20  6.20E-20
2136.493533  3.28E-19  3.28E-19
2136.497036  4.28E-19  4.28E-19
2136.500781  1.33E-19  1.33E-19
2136.505207  2.11E-19  2.11E-19
2136.512099  2.32E-19  2.32E-19
2136.517877  5.87E-21  5.87E-21
2136.521594  8.58E-21  8.58E-21
2136.525104  4.40E-20  4.40E-20
2136.52834  8.24E-20  8.24E-20
2136.531477  1.51E-19  1.51E-19
2136.534625  2.77E-19  2.77E-19
2136.537774  2.93E-19  2.93E-19
2136.54125  1.44E-19  1.44E-19
2136.546414  9.29E-21  9.29E-21
2136.552361  4.85E-20  4.85E-20
2136.558053  4.93E-18  4.93E-18
2136.563144  5.34E-17  5.34E-17
2136.568187  4.32E-17  4.32E-17
2136.574161  1.88E-18  1.88E-18
2136.580506  1.86E-22  1.86E-22
2136.584429  2.64E-21  2.64E-21
2136.588072  3.05E-20  3.05E-20
2136.591251  8.51E-20  8.51E-20
2136.594426  7.44E-20  7.44E-20
2136.597337  2.45E-20  2.45E-20
2136.600187  4.83E-21  4.83E-21
2136.603011  1.38E-21  1.38E-21
2136.606418  3.03E-22  3.03E-22
2136.613344  4.97E-23  4.97E-23
2136.631902  4.73E-23  4.73E-23
2136.640808  4.71E-23  4.71E-23
2136.646127  4.70E-23  4.70E-23
2136.650801  4.69E-23  4.69E-23
2136.655393  3.60E-22  3.60E-22
2136.659865  1.84E-19  1.84E-19
2136.664203  1.10E-17  1.10E-17
2136.668695  7.33E-17  7.33E-17
2136.67331  5.49E-17  5.49E-17
2136.677841  9.55E-18  9.55E-18
2136.683173  5.86E-17  5.86E-17
2136.690134  2.49E-17  2.49E-17
2136.69614  1.95E-19  1.95E-19
2136.701903  2.81E-22  2.81E-22
2136.70667  1.04E-21  1.04E-21
2136.710298  1.29E-21  1.29E-21
2136.713162  1.19E-20  1.19E-20
2136.715654  7.49E-20  7.49E-20
2136.718015  2.31E-19  2.31E-19
2136.720353  3.59E-19  3.59E-19
2136.722761  2.85E-19  2.85E-19
2136.724967  1.22E-19  1.22E-19
2136.726954  3.43E-20  3.43E-20
2136.728883  8.76E-21  8.76E-21
2136.730879  1.10E-20  1.10E-20
2136.732974  2.69E-20  2.69E-20
2136.735195  4.12E-20  4.12E-20
2136.737661  3.30E-20  3.30E-20
2136.740374  1.15E-20  1.15E-20
2136.743409  1.45E-21  1.45E-21
2136.746555  4.29E-22  4.29E-22
2136.750096  8.98E-21  8.98E-21
2136.756052  6.33E-20  6.33E-20
2136.762298  1.42E-20  1.42E-20
2136.769955  1.17E-21  1.17E-21
2136.78326  2.42E-22  2.42E-22
2136.789472  9.74E-21  9.74E-21
2136.792473  6.16E-20  6.16E-20
2136.795368  1.41E-19  1.41E-19
2136.798209  1.33E-19  1.33E-19
2136.800968  8.71E-20  8.71E-20
2136.803723  6.82E-20  6.82E-20
2136.806825  3.11E-20  3.11E-20
2136.809946  4.97E-21  4.97E-21
2136.813018  3.46E-22  3.46E-22
2136.818291  4.91E-23  4.91E-23
2136.824333  6.59E-22  6.59E-22
2136.829384  4.39E-20  4.39E-20
2136.834212  3.55E-19  3.55E-19
2136.838941  3.11E-19  3.11E-19
2136.844327  3.33E-19  3.33E-19
2136.851928  7.54E-20  7.54E-20
2136.857101  1.10E-21  1.10E-21
2136.861364  1.29E-20  1.29E-20
2136.865213  4.65E-20  4.65E-20
2136.869175  3.36E-20  3.36E-20
2136.87289  5.04E-21  5.04E-21
2136.876558  4.43E-22  4.43E-22
2136.88145  1.08E-21  1.08E-21
2136.890232  1.65E-22  1.65E-22
2136.901827  4.21E-23  4.21E-23
2136.90961  5.23E-22  5.23E-22
2136.914293  4.05E-19  4.05E-19
2136.919218  1.85E-17  1.85E-17
2136.924829  5.75E-17  5.75E-17
2136.930194  8.65E-18  8.65E-18
2136.934115  2.37E-19  2.37E-19
2136.938456  2.00E-21  2.00E-21
2136.943364  9.86E-22  9.86E-22
2136.948634  1.62E-22  1.62E-22
2136.956412  4.14E-23  4.14E-23
2136.965173  4.12E-23  4.12E-23
2136.971452  4.13E-23  4.13E-23
2136.976791  4.20E-23  4.20E-23
2136.980959  6.14E-23  6.14E-23
2136.985325  3.35E-22  3.35E-22
2136.989714  6.35E-22  6.35E-22
2136.994384  7.50E-22  7.50E-22
2136.998355  1.07E-21  1.07E-21
2137.002147  8.58E-22  8.58E-22
2137.006915  1.41E-21  1.41E-21
2137.011269  4.74E-22  4.74E-22
2137.014902  5.00E-22  5.00E-22
2137.018472  7.67E-21  7.67E-21
2137.022788  5.62E-20  5.62E-20
2137.027253  3.55E-18  3.55E-18
2137.03149  4.43E-17  4.43E-17
2137.035561  8.18E-17  8.18E-17
2137.041166  2.92E-17  2.92E-17
2137.047593  6.27E-17  6.27E-17
2137.05404  4.81E-18  4.81E-18
2137.058991  3.26E-20  3.26E-20
2137.064155  3.07E-21  3.07E-21
2137.069007  5.85E-20  5.85E-20
2137.072529  2.56E-19  2.56E-19
2137.075604  3.09E-19  3.09E-19
2137.0786  1.28E-19  1.28E-19
2137.08249  1.05E-20  1.05E-20
2137.086564  3.01E-21  3.01E-21
2137.090337  2.29E-20  2.29E-20
2137.093969  5.57E-20  5.57E-20
2137.097668  3.26E-20  3.26E-20
2137.101692  4.07E-21  4.07E-21
2137.105383  5.27E-22  5.27E-22
2137.109535  3.36E-22  3.36E-22
2137.114887  4.87E-22  4.87E-22
2137.123005  8.60E-23  8.60E-23
2137.133303  1.66E-22  1.66E-22
2137.139534  5.65E-22  5.65E-22
2137.143648  1.31E-21  1.31E-21
2137.146697  3.07E-21  3.07E-21
2137.14922  5.74E-21  5.74E-21
2137.151695  1.73E-20  1.73E-20
2137.154217  4.04E-20  4.04E-20
2137.156509  4.74E-20  4.74E-20
2137.158749  2.99E-20  2.99E-20
2137.161112  9.61E-21  9.61E-21
2137.163718  1.30E-21  1.30E-21
2137.166118  1.27E-22  1.27E-22
2137.168462  6.34E-23  6.34E-23
2137.170881  2.27E-22  2.27E-22
2137.173285  8.53E-22  8.53E-22
2137.175819  1.95E-21  1.95E-21
2137.178368  2.66E-21  2.66E-21
2137.181097  2.55E-21  2.55E-21
2137.183883  1.62E-21  1.62E-21
2137.186164  1.53E-21  1.53E-21
2137.188291  9.72E-21  9.72E-21
2137.190401  5.68E-20  5.68E-20
2137.192577  2.00E-19  2.00E-19
2137.19454  3.82E-19  3.82E-19
2137.196577  4.77E-19  4.77E-19
2137.198563  4.47E-19  4.47E-19
2137.200566  4.32E-19  4.32E-19
2137.202562  4.27E-19  4.27E-19
2137.204472  3.27E-19  3.27E-19
2137.206235  1.78E-19  1.78E-19
2137.208023  6.65E-20  6.65E-20
2137.209947  1.62E-20  1.62E-20
2137.212124  2.76E-21  2.76E-21
2137.214434  1.09E-21  1.09E-21
2137.216889  1.52E-21  1.52E-21
2137.219226  1.62E-21  1.62E-21
2137.221767  9.33E-22  9.33E-22
2137.224734  6.92E-22  6.92E-22
2137.227818  1.28E-21  1.28E-21
2137.230752  1.25E-21  1.25E-21
2137.234198  5.66E-22  5.66E-22
2137.237802  5.14E-22  5.14E-22
2137.240857  8.96E-22  8.96E-22
2137.243939  7.02E-22  7.02E-22
2137.24745  4.63E-22  4.63E-22
2137.251285  9.43E-22  9.43E-22
2137.254815  6.71E-22  6.71E-22
2137.258948  1.15E-22  1.15E-22
2137.262855  3.95E-23  3.95E-23
2137.267019  7.10E-23  7.10E-23
2137.271397  4.10E-22  4.10E-22
2137.275116  9.67E-22  9.67E-22
2137.278296  1.61E-21  1.61E-21
2137.28175  1.35E-21  1.35E-21
2137.285119  3.69E-22  3.69E-22
2137.28788  2.68E-22  2.68E-22
2137.290421  3.70E-21  3.70E-21
2137.292462  4.89E-20  4.89E-20
2137.294535  5.70E-19  5.70E-19
2137.296738  4.55E-18  4.55E-18
2137.298977  1.99E-17  1.99E-17
2137.30111  4.64E-17  4.64E-17
2137.303461  6.11E-17  6.11E-17
2137.30582  4.10E-17  4.10E-17
2137.308166  1.39E-17  1.39E-17
2137.310477  2.53E-18  2.53E-18
2137.313111  1.79E-19  1.79E-19
2137.315871  5.38E-21  5.38E-21
2137.319329  1.97E-21  1.97E-21
2137.322705  1.03E-20  1.03E-20
2137.325607  2.81E-20  2.81E-20
2137.328975  2.71E-20  2.71E-20
2137.33224  8.37E-21  8.37E-21
2137.335744  1.29E-21  1.29E-21
2137.339011  3.15E-22  3.15E-22
2137.342393  2.38E-22  2.38E-22
2137.346253  5.30E-22  5.30E-22
2137.350811  9.31E-22  9.31E-22
2137.355026  6.18E-22  6.18E-22
2137.358643  1.14E-21  1.14E-21
2137.362011  1.26E-21  1.26E-21
2137.365448  6.40E-22  6.40E-22
2137.368895  1.44E-22  1.44E-22
2137.372004  6.21E-23  6.21E-23
2137.375074  2.72E-22  2.72E-22
2137.3788  1.26E-21  1.26E-21
2137.382847  1.42E-21  1.42E-21
2137.386385  6.22E-22  6.22E-22
2137.389112  3.14E-22  3.14E-22
2137.391473  7.32E-22  7.32E-22
2137.393813  3.85E-21  3.85E-21
2137.396195  1.64E-20  1.64E-20
2137.398653  4.22E-20  4.22E-20
2137.401196  5.48E-20  5.48E-20
2137.403535  3.56E-20  3.56E-20
2137.405667  1.34E-20  1.34E-20
2137.407559  1.23E-20  1.23E-20
2137.409336  1.07E-19  1.07E-19
2137.41115  9.05E-19  9.05E-19
2137.412949  5.10E-18  5.10E-18
2137.415025  2.24E-17  2.24E-17
2137.417005  5.46E-17  5.46E-17
2137.418841  8.15E-17  8.15E-17
2137.420717  8.02E-17  8.02E-17
2137.422702  5.50E-17  5.50E-17
2137.424685  4.39E-17  4.39E-17
2137.426787  6.15E-17  6.15E-17
2137.428991  7.34E-17  7.34E-17
2137.431451  4.70E-17  4.70E-17
2137.434336  1.19E-17  1.19E-17
2137.437873  5.77E-19  5.77E-19
2137.441397  2.73E-20  2.73E-20
2137.444975  1.68E-19  1.68E-19
2137.448066  3.51E-19  3.51E-19
2137.450536  2.99E-19  2.99E-19
2137.452887  1.58E-19  1.58E-19
2137.455239  7.37E-20  7.37E-20
2137.457524  4.80E-20  4.80E-20
2137.459668  4.88E-20  4.88E-20
2137.461741  4.47E-20  4.47E-20
2137.463919  2.59E-20  2.59E-20
2137.466454  7.54E-21  7.54E-21
2137.469551  1.68E-21  1.68E-21
2137.474366  4.44E-22  4.44E-22
2137.48114  3.97E-23  3.97E-23
2137.486769  3.74E-23  3.74E-23
2137.492043  8.77E-23  8.77E-23
2137.495441  4.60E-22  4.60E-22
2137.498508  1.15E-21  1.15E-21
2137.501735  1.32E-21  1.32E-21
2137.505301  1.23E-21  1.23E-21
2137.509171  7.60E-22  7.60E-22
2137.513378  1.71E-22  1.71E-22
2137.517947  2.99E-22  2.99E-22
2137.527022  6.00E-22  6.00E-22
2137.53508  1.80E-22  1.80E-22
2137.542794  8.54E-22  8.54E-22
2137.549086  2.61E-22  2.61E-22
2137.555294  5.28E-22  5.28E-22
2137.56423  5.10E-22  5.10E-22
2137.569871  5.37E-20  5.37E-20
2137.574565  4.29E-19  4.29E-19
2137.578768  6.03E-19  6.03E-19
2137.582981  2.11E-19  2.11E-19
2137.587135  1.49E-20  1.49E-20
2137.591537  1.80E-22  1.80E-22
2137.600714  3.66E-23  3.66E-23
2137.612432  7.75E-23  7.75E-23
2137.619083  6.18E-22  6.18E-22
2137.626587  1.72E-22  1.72E-22
2137.631885  4.62E-22  4.62E-22
2137.635705  2.04E-21  2.04E-21
2137.638866  4.78E-21  4.78E-21
2137.641857  1.22E-20  1.22E-20
2137.644598  2.63E-20  2.63E-20
2137.646927  2.92E-20  2.92E-20
2137.649263  1.74E-20  1.74E-20
2137.651637  6.26E-21  6.26E-21
2137.654418  2.37E-21  2.37E-21
2137.657373  1.44E-21  1.44E-21
2137.660148  7.78E-22  7.78E-22
2137.663597  1.85E-22  1.85E-22
2137.66697  5.51E-23  5.51E-23
2137.670707  2.52E-22  2.52E-22
2137.675343  9.38E-22  9.38E-22
2137.680216  1.20E-21  1.20E-21
2137.685481  1.40E-20  1.40E-20
2137.690939  6.22E-20  6.22E-20
2137.696617  7.97E-18  7.97E-18
2137.701231  4.69E-17  4.69E-17
2137.704902  4.06E-17  4.06E-17
2137.708227  9.04E-18  9.04E-18
2137.710981  8.56E-19  8.56E-19
2137.713576  4.45E-20  4.45E-20
2137.716126  7.86E-21  7.86E-21
2137.718706  2.30E-20  2.30E-20
2137.721079  4.69E-20  4.69E-20
2137.723438  5.03E-20  5.03E-20
2137.725982  2.59E-20  2.59E-20
2137.728922  5.17E-21  5.17E-21
2137.732639  2.14E-22  2.14E-22
2137.737133  3.49E-23  3.49E-23
2137.740938  3.93E-23  3.93E-23
2137.744289  1.94E-22  1.94E-22
2137.747745  1.40E-21  1.40E-21
2137.751178  3.45E-21  3.45E-21
2137.754242  2.81E-21  2.81E-21
2137.757102  1.04E-21  1.04E-21
2137.759555  5.91E-22  5.91E-22
2137.761736  9.65E-22  9.65E-22
2137.7642  1.37E-21  1.37E-21
2137.767501  1.56E-21  1.56E-21
2137.770736  1.78E-21  1.78E-21
2137.773818  2.99E-21  2.99E-21
2137.77672  1.40E-20  1.40E-20
2137.779544  3.55E-20  3.55E-20
2137.782569  3.43E-20  3.43E-20
2137.785466  1.23E-20  1.23E-20
2137.788768  1.28E-21  1.28E-21
2137.791879  5.24E-22  5.24E-22
2137.794632  1.30E-21  1.30E-21
2137.797757  1.65E-21  1.65E-21
2137.801499  1.39E-21  1.39E-21
2137.8059  1.12E-21  1.12E-21
2137.81028  1.18E-21  1.18E-21
2137.814657  2.98E-19  2.98E-19
2137.819018  1.40E-17  1.40E-17
2137.823597  7.31E-17  7.31E-17
2137.827715  8.08E-17  8.08E-17
2137.83158  6.74E-17  6.74E-17
2137.835757  1.80E-17  1.80E-17
2137.840826  7.03E-19  7.03E-19
2137.847652  9.09E-20  9.09E-20
2137.854862  3.96E-20  3.96E-20
2137.862492  1.91E-21  1.91E-21
2137.872914  8.92E-23  8.92E-23
2137.889387  5.03E-20  5.03E-20
2137.898035  3.29E-20  3.29E-20
2137.902527  1.18E-21  1.18E-21
2137.905882  2.37E-22  2.37E-22
2137.909338  6.60E-22  6.60E-22
2137.913149  7.84E-22  7.84E-22
2137.917024  7.08E-22  7.08E-22
2137.920785  3.44E-22  3.44E-22
2137.925015  5.99E-23  5.99E-23
2137.929986  3.67E-23  3.67E-23
2137.937031  3.66E-23  3.66E-23
2137.943624  1.88E-22  1.88E-22
2137.953188  4.98E-22  4.98E-22
2137.964554  8.73E-22  8.73E-22
2137.969238  4.06E-20  4.06E-20
2137.972244  2.72E-19  2.72E-19
2137.975023  6.57E-19  6.57E-19
2137.977438  6.82E-19  6.82E-19
2137.979651  3.87E-19  3.87E-19
2137.981779  1.38E-19  1.38E-19
2137.983894  3.48E-20  3.48E-20
2137.986033  7.08E-21  7.08E-21
2137.988132  1.45E-21  1.45E-21
2137.990467  7.18E-22  7.18E-22
2137.993279  6.88E-22  6.88E-22
2137.99747  2.07E-22  2.07E-22
2138.003078  3.69E-23  3.69E-23
2138.012806  3.82E-23  3.82E-23
2138.021782  5.82E-22  5.82E-22
2138.029786  4.57E-22  4.57E-22
2138.036609  3.12E-22  3.12E-22
2138.042778  2.77E-22  2.77E-22
2138.048916  1.36E-22  1.36E-22
2138.052874  3.39E-21  3.39E-21
2138.055956  2.13E-20  2.13E-20
2138.058596  4.50E-20  4.50E-20
2138.061268  4.22E-20  4.22E-20
2138.063962  1.91E-20  1.91E-20
2138.066516  7.27E-21  7.27E-21
2138.069022  3.59E-21  3.59E-21
2138.071202  1.85E-21  1.85E-21
2138.073252  1.08E-21  1.08E-21
2138.075423  1.03E-21  1.03E-21
2138.07777  9.92E-22  9.92E-22
2138.080407  7.57E-22  7.57E-22
2138.083198  1.17E-21  1.17E-21
2138.086401  1.65E-21  1.65E-21
2138.089717  8.61E-22  8.61E-22
2138.093718  1.19E-22  1.19E-22
2138.097487  4.26E-23  4.26E-23
2138.101873  4.01E-22  4.01E-22
2138.10562  1.82E-21  1.82E-21
2138.109508  7.05E-21  7.05E-21
2138.113146  3.45E-19  3.45E-19
2138.116791  7.73E-18  7.73E-18
2138.120396  3.74E-17  3.74E-17
2138.124345  3.88E-17  3.88E-17
2138.128714  5.73E-18  5.73E-18
2138.134178  4.79E-20  4.79E-20
2138.139828  8.01E-23  8.01E-23
2138.145633  1.14E-21  1.14E-21
2138.151828  1.86E-21  1.86E-21
2138.156241  9.61E-22  9.61E-22
2138.159749  2.43E-22  2.43E-22
2138.16382  3.39E-22  3.39E-22
2138.168325  1.25E-21  1.25E-21
2138.173296  8.41E-22  8.41E-22
2138.178081  7.32E-22  7.32E-22
2138.182769  2.57E-22  2.57E-22
2138.188566  7.49E-22  7.49E-22
2138.195264  2.86E-22  2.86E-22
2138.200586  3.05E-22  3.05E-22
2138.205307  5.59E-21  5.59E-21
2138.210725  1.33E-20  1.33E-20
2138.215423  9.74E-21  9.74E-21
2138.219687  1.78E-21  1.78E-21
2138.223788  9.21E-23  9.21E-23
2138.229001  1.52E-22  1.52E-22
2138.234063  6.04E-22  6.04E-22
2138.23842  4.78E-20  4.78E-20
2138.242511  3.49E-18  3.49E-18
2138.246631  4.34E-17  4.34E-17
2138.251094  1.07E-16  1.07E-16
2138.254964  6.80E-17  6.80E-17
2138.258352  1.55E-17  1.55E-17
2138.261527  1.35E-18  1.35E-18
2138.265036  2.80E-20  2.80E-20
2138.268594  8.76E-22  8.76E-22
2138.272594  5.54E-22  5.54E-22
2138.276952  6.21E-22  6.21E-22
2138.28221  5.30E-22  5.30E-22
2138.288512  1.77E-22  1.77E-22
2138.294019  7.74E-22  7.74E-22
2138.298651  3.80E-22  3.80E-22
2138.302877  7.53E-23  7.53E-23
2138.307037  3.13E-22  3.13E-22
2138.311286  6.17E-22  6.17E-22
2138.315476  2.21E-22  2.21E-22
2138.319728  2.56E-22  2.56E-22
2138.323488  2.37E-21  2.37E-21
2138.327161  2.28E-20  2.28E-20
2138.330711  9.22E-20  9.22E-20
2138.333763  1.49E-19  1.49E-19
2138.336568  1.47E-19  1.47E-19
2138.339311  9.52E-20  9.52E-20
2138.342102  3.19E-20  3.19E-20
2138.344805  6.47E-21  6.47E-21
2138.347522  1.63E-21  1.63E-21
2138.350247  1.03E-21  1.03E-21
2138.35294  5.48E-21  5.48E-21
2138.355753  2.19E-20  2.19E-20
2138.358421  4.07E-20  4.07E-20
2138.361199  4.67E-20  4.67E-20
2138.364366  3.54E-20  3.54E-20
2138.367824  1.12E-20  1.12E-20
2138.371614  1.62E-21  1.62E-21
2138.376897  6.06E-22  6.06E-22
2138.382159  9.86E-22  9.86E-22
2138.387809  7.88E-20  7.88E-20
2138.39357  4.95E-19  4.95E-19
2138.398752  2.95E-19  2.95E-19
2138.402098  4.86E-20  4.86E-20
2138.405029  7.13E-21  7.13E-21
2138.408444  2.15E-20  2.15E-20
2138.412426  4.24E-20  4.24E-20
2138.416159  1.71E-20  1.71E-20
2138.41985  1.65E-21  1.65E-21
2138.423863  5.38E-22  5.38E-22
2138.429126  1.13E-21  1.13E-21
2138.43542  2.01E-21  2.01E-21
2138.439678  1.06E-21  1.06E-21
2138.444346  6.00E-22  6.00E-22
2138.449718  6.93E-22  6.93E-22
2138.455746  7.51E-23  7.51E-23
2138.460204  1.82E-21  1.82E-21
2138.465979  2.54E-20  2.54E-20
2138.471005  1.78E-20  1.78E-20
2138.475217  2.10E-21  2.10E-21
2138.479427  8.43E-22  8.43E-22
2138.484202  4.73E-22  4.73E-22
2138.489693  6.67E-22  6.67E-22
2138.495044  6.53E-22  6.53E-22
2138.500599  2.86E-22  2.86E-22
2138.505406  1.91E-22  1.91E-22
2138.509951  8.39E-23  8.39E-23
2138.514177  6.19E-22  6.19E-22
2138.518754  1.19E-21  1.19E-21
2138.523362  2.90E-22  2.90E-22
2138.528347  3.91E-23  3.91E-23
2138.534196  3.51E-23  3.51E-23
2138.541501  3.55E-23  3.55E-23
2138.546659  1.29E-22  1.29E-22
2138.550893  1.43E-20  1.43E-20
2138.554062  5.74E-19  5.74E-19
2138.55735  8.84E-18  8.84E-18
2138.560815  3.57E-17  3.57E-17
2138.564238  3.67E-17  3.67E-17
2138.567894  8.90E-18  8.90E-18
2138.572021  3.26E-19  3.26E-19
2138.577186  2.18E-21  2.18E-21
2138.582513  9.61E-22  9.61E-22
2138.586739  1.87E-22  1.87E-22
2138.590915  2.45E-22  2.45E-22
2138.59528  6.04E-22  6.04E-22
2138.600085  8.36E-22  8.36E-22
2138.607381  1.83E-22  1.83E-22
2138.62177  1.42E-22  1.42E-22
2138.628332  6.89E-22  6.89E-22
2138.633302  2.80E-22  2.80E-22
2138.637593  4.36E-22  4.36E-22
2138.641854  1.33E-21  1.33E-21
2138.647997  9.16E-22  9.16E-22
2138.655968  5.67E-23  5.67E-23
2138.662917  4.79E-22  4.79E-22
2138.670739  6.26E-22  6.26E-22
2138.67818  2.74E-22  2.74E-22
2138.684063  8.78E-20  8.78E-20
2138.68823  5.40E-18  5.40E-18
2138.692396  6.25E-17  6.25E-17
2138.696581  1.11E-16  1.11E-16
2138.700761  3.05E-17  3.05E-17
2138.705349  1.08E-18  1.08E-18
2138.715101  5.68E-22  5.68E-22
2138.721798  4.63E-22  4.63E-22
2138.725813  1.05E-21  1.05E-21
2138.729327  5.33E-22  5.33E-22
2138.732522  1.10E-22  1.10E-22
2138.735654  6.29E-23  6.29E-23
2138.738944  2.44E-22  2.44E-22
2138.743391  5.95E-22  5.95E-22
2138.749488  1.31E-22  1.31E-22
2138.755297  2.58E-22  2.58E-22
2138.760881  1.55E-21  1.55E-21
2138.766703  5.23E-22  5.23E-22
2138.770896  4.08E-22  4.08E-22
2138.774583  7.98E-21  7.98E-21
2138.780206  3.53E-20  3.53E-20
2138.786183  6.63E-21  6.63E-21
2138.791973  5.11E-22  5.11E-22
2138.796533  3.82E-22  3.82E-22
2138.800865  2.61E-21  2.61E-21
2138.804804  1.51E-20  1.51E-20
2138.808649  1.74E-20  1.74E-20
2138.812327  4.49E-21  4.49E-21
2138.815495  4.86E-22  4.86E-22
2138.818625  3.87E-22  3.87E-22
2138.822084  6.73E-21  6.73E-21
2138.825603  7.66E-20  7.66E-20
2138.828659  2.48E-19  2.48E-19
2138.831595  3.58E-19  3.58E-19
2138.834658  4.02E-19  4.02E-19
2138.838142  2.79E-19  2.79E-19
2138.842453  3.94E-20  3.94E-20
2138.846784  7.30E-22  7.30E-22
2138.855057  4.32E-22  4.32E-22
2138.863113  2.21E-22  2.21E-22
2138.867327  7.23E-22  7.23E-22
2138.871798  1.53E-21  1.53E-21
2138.876817  8.74E-22  8.74E-22
2138.881812  1.10E-22  1.10E-22
2138.887105  3.67E-23  3.67E-23
2138.892828  4.40E-23  4.40E-23
2138.898001  3.48E-22  3.48E-22
2138.903015  1.37E-21  1.37E-21
2138.907171  1.31E-21  1.31E-21
2138.91045  4.43E-22  4.43E-22
2138.914038  8.79E-23  8.79E-23
2138.918447  1.02E-22  1.02E-22
2138.92228  9.66E-23  9.66E-23
2138.925701  3.10E-22  3.10E-22
2138.92872  9.49E-22  9.49E-22
2138.931616  1.35E-21  1.35E-21
2138.935128  8.08E-22  8.08E-22
2138.939077  1.53E-22  1.53E-22
2138.94241  4.25E-23  4.25E-23
2138.945402  4.65E-23  4.65E-23
2138.949083  2.22E-22  2.22E-22
2138.95378  6.99E-22  6.99E-22
2138.959405  2.18E-22  2.18E-22
2138.964122  2.39E-21  2.39E-21
2138.969624  2.78E-20  2.78E-20
2138.976247  1.17E-20  1.17E-20
2138.982344  4.66E-22  4.66E-22
2138.986947  5.01E-23  5.01E-23
2138.990647  7.98E-23  7.98E-23
2138.995008  4.77E-22  4.77E-22
2138.999085  6.17E-22  6.17E-22
2139.002928  1.04E-21  1.04E-21
2139.007006  1.96E-20  1.96E-20
2139.011516  9.80E-20  9.80E-20
2139.016674  4.13E-18  4.13E-18
2139.021832  3.17E-17  3.17E-17
2139.027289  1.51E-17  1.51E-17
2139.03169  6.17E-19  6.17E-19
2139.034926  1.01E-20  1.01E-20
2139.038127  6.98E-22  6.98E-22
2139.041676  7.29E-22  7.29E-22
2139.045078  2.22E-22  2.22E-22
2139.048205  5.29E-23  5.29E-23
2139.051377  3.72E-23  3.72E-23
2139.054728  4.63E-23  4.63E-23
2139.058922  2.72E-22  2.72E-22
2139.063174  7.29E-22  7.29E-22
2139.066538  6.06E-22  6.06E-22
2139.070063  1.91E-21  1.91E-21
2139.074128  1.09E-20  1.09E-20
2139.078565  1.41E-20  1.41E-20
2139.082832  2.68E-21  2.68E-21
2139.087561  2.87E-22  2.87E-22
2139.10273  2.08E-22  2.08E-22
2139.113981  1.35E-22  1.35E-22
2139.120045  1.06E-21  1.06E-21
2139.124319  1.31E-21  1.31E-21
2139.12722  8.10E-22  8.10E-22
2139.129995  1.11E-21  1.11E-21
2139.132398  3.25E-21  3.25E-21
2139.134774  7.81E-21  7.81E-21
2139.137839  2.60E-20  2.60E-20
2139.141354  1.21E-19  1.21E-19
2139.144765  1.95E-19  1.95E-19
2139.147829  1.18E-19  1.18E-19
2139.151129  1.15E-18  1.15E-18
2139.154653  1.84E-17  1.84E-17
2139.158178  7.75E-17  7.75E-17
2139.162215  8.57E-17  8.57E-17
2139.166279  1.83E-17  1.83E-17
2139.170525  7.29E-19  7.29E-19
2139.175916  1.16E-21  1.16E-21
2139.185476  6.03E-22  6.03E-22
2139.193357  8.34E-23  8.34E-23
2139.200166  1.73E-22  1.73E-22
2139.20559  8.94E-22  8.94E-22
2139.209571  2.70E-21  2.70E-21
2139.214016  1.85E-20  1.85E-20
2139.218624  1.81E-20  1.81E-20
2139.223272  2.03E-21  2.03E-21
2139.228208  8.93E-22  8.93E-22
2139.233364  6.92E-22  6.92E-22
2139.238819  3.15E-22  3.15E-22
2139.242616  7.82E-22  7.82E-22
2139.246261  6.27E-22  6.27E-22
2139.249735  1.96E-21  1.96E-21
2139.252515  1.51E-20  1.51E-20
2139.255124  5.21E-20  5.21E-20
2139.258173  9.54E-20  9.54E-20
2139.261381  9.55E-20  9.55E-20
2139.264697  4.77E-20  4.77E-20
2139.26894  4.71E-21  4.71E-21
2139.273238  1.28E-22  1.28E-22
2139.27739  2.20E-21  2.20E-21
2139.280732  2.79E-20  2.79E-20
2139.283805  1.40E-19  1.40E-19
2139.286583  2.69E-19  2.69E-19
2139.289285  2.42E-19  2.42E-19
2139.291749  1.83E-19  1.83E-19
2139.294124  2.52E-19  2.52E-19
2139.29664  3.03E-19  3.03E-19
2139.29923  1.80E-19  1.80E-19
2139.301876  4.68E-20  4.68E-20
2139.305085  4.28E-21  4.28E-21
2139.309246  8.01E-22  8.01E-22
2139.313884  9.59E-22  9.59E-22
2139.320535  1.25E-22  1.25E-22
2139.32827  1.35E-22  1.35E-22
2139.336295  4.90E-22  4.90E-22
2139.344694  4.40E-23  4.40E-23
2139.353778  4.63E-23  4.63E-23
2139.359701  3.99E-22  3.99E-22
2139.363372  1.23E-21  1.23E-21
2139.367266  1.23E-21  1.23E-21
2139.371309  6.82E-22  6.82E-22
2139.37478  3.04E-22  3.04E-22
2139.377726  1.73E-22  1.73E-22
2139.380857  5.81E-22  5.81E-22
2139.384258  1.21E-21  1.21E-21
2139.388988  6.26E-22  6.26E-22
2139.393879  6.65E-23  6.65E-23
2139.398303  3.53E-23  3.53E-23
2139.404605  3.62E-23  3.62E-23
2139.411839  3.42E-23  3.42E-23
2139.419708  1.07E-22  1.07E-22
