0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
1.17E+15	9.24E+12	5.19E+13	2.46E+11	2.29E+18	2.29E+18
