0          References for Cross Section of 34SO        32S/O 
           Sarka et al., 2019    
                                                                                
0 Branching ratio for 34SO       Total        1 branch
Lambda  Total   34S/O 
2044.838828  2.14E-18  2.14E-18
2044.843418  2.41E-18  2.41E-18
2044.846988  8.04E-18  8.04E-18
2044.850289  3.99E-17  3.99E-17
2044.853822  6.29E-17  6.29E-17
2044.858096  1.85E-17  1.85E-17
2044.862118  2.72E-18  2.72E-18
2044.86509  2.24E-18  2.24E-18
2044.868006  2.25E-18  2.25E-18
2044.871429  2.27E-18  2.27E-18
2044.874419  2.84E-18  2.84E-18
2044.876916  8.77E-18  8.77E-18
2044.879295  3.36E-17  3.36E-17
2044.881348  7.19E-17  7.19E-17
2044.883253  9.26E-17  9.26E-17
2044.885143  7.84E-17  7.84E-17
2044.887035  5.39E-17  5.39E-17
2044.88897  5.01E-17  5.01E-17
2044.890981  5.73E-17  5.73E-17
2044.89297  4.79E-17  4.79E-17
2044.894871  2.63E-17  2.63E-17
2044.896768  1.02E-17  1.02E-17
2044.898889  3.78E-18  3.78E-18
2044.901455  4.07E-18  4.07E-18
2044.904387  1.76E-17  1.76E-17
2044.908154  5.21E-17  5.21E-17
2044.912123  3.04E-17  3.04E-17
2044.915907  5.92E-18  5.92E-18
2044.920772  1.75E-17  1.75E-17
2044.927721  1.90E-17  1.90E-17
2044.933242  7.63E-18  7.63E-18
2044.940618  4.59E-17  4.59E-17
2044.947223  9.32E-18  9.32E-18
2044.95204  3.37E-17  3.37E-17
2044.955556  4.78E-17  4.78E-17
2044.958545  2.11E-17  2.11E-17
2044.961166  7.37E-18  7.37E-18
2044.963637  1.36E-17  1.36E-17
2044.966092  3.87E-17  3.87E-17
2044.968862  7.17E-17  7.17E-17
2044.971914  6.68E-17  6.68E-17
2044.975279  2.33E-17  2.33E-17
2044.979304  4.21E-18  4.21E-18
2044.988265  4.93E-18  4.93E-18
2044.996369  5.67E-17  5.67E-17
2045.002291  3.84E-17  3.84E-17
2045.00678  1.57E-17  1.57E-17
2045.010843  3.78E-17  3.78E-17
2045.015319  1.96E-17  1.96E-17
2045.019711  3.57E-18  3.57E-18
2045.023325  2.80E-18  2.80E-18
2045.026882  2.81E-18  2.81E-18
2045.030618  2.82E-18  2.82E-18
2045.034117  3.30E-18  3.30E-18
2045.037082  8.91E-18  8.91E-18
2045.039751  3.08E-17  3.08E-17
2045.04254  6.77E-17  6.77E-17
2045.045543  1.17E-16  1.17E-16
2045.048869  1.54E-16  1.54E-16
2045.05249  7.55E-17  7.55E-17
2045.05597  1.33E-17  1.33E-17
2045.060486  3.14E-18  3.14E-18
2045.070096  2.96E-18  2.96E-18
2045.07634  4.02E-18  4.02E-18
2045.08179  4.51E-17  4.51E-17
2045.087386  6.31E-17  6.31E-17
2045.091669  1.21E-17  1.21E-17
2045.095331  2.17E-17  2.17E-17
2045.099135  3.78E-17  3.78E-17
2045.103928  1.11E-17  1.11E-17
2045.108695  3.21E-18  3.21E-18
2045.112523  3.12E-18  3.12E-18
2045.115626  4.00E-18  4.00E-18
2045.118651  1.58E-17  1.58E-17
2045.121483  6.75E-17  6.75E-17
2045.124412  1.46E-16  1.46E-16
2045.127477  1.36E-16  1.36E-16
2045.13011  8.25E-17  8.25E-17
2045.132523  5.87E-17  5.87E-17
2045.135013  3.37E-17  3.37E-17
2045.137922  1.01E-17  1.01E-17
2045.14177  3.83E-18  3.83E-18
2045.147278  1.76E-17  1.76E-17
2045.152057  2.72E-17  2.72E-17
2045.156927  5.31E-17  5.31E-17
2045.161522  7.93E-17  7.93E-17
2045.165112  5.59E-17  5.59E-17
2045.16854  7.53E-17  7.53E-17
2045.17157  9.73E-17  9.73E-17
2045.174421  7.47E-17  7.47E-17
2045.177619  3.10E-17  3.10E-17
2045.180596  2.65E-17  2.65E-17
2045.182982  3.52E-17  3.52E-17
2045.18502  2.92E-17  2.92E-17
2045.186859  1.67E-17  1.67E-17
2045.188697  7.85E-18  7.85E-18
2045.190553  5.25E-18  5.25E-18
2045.192359  8.39E-18  8.39E-18
2045.19415  1.95E-17  1.95E-17
2045.196044  3.91E-17  3.91E-17
2045.197902  5.25E-17  5.25E-17
2045.19959  4.78E-17  4.78E-17
2045.201219  3.28E-17  3.28E-17
2045.202845  2.25E-17  2.25E-17
2045.204464  2.69E-17  2.69E-17
2045.206107  4.56E-17  4.56E-17
2045.207874  6.87E-17  6.87E-17
2045.209915  8.19E-17  8.19E-17
2045.212607  8.09E-17  8.09E-17
2045.215711  6.87E-17  6.87E-17
2045.218965  5.38E-17  5.38E-17
2045.222617  2.73E-17  2.73E-17
2045.22731  1.21E-17  1.21E-17
2045.232985  5.20E-17  5.20E-17
2045.237846  2.34E-17  2.34E-17
2045.242345  1.93E-17  1.93E-17
2045.247272  6.56E-17  6.56E-17
2045.25402  5.09E-17  5.09E-17
2045.260713  5.47E-18  5.47E-18
2045.268417  3.67E-18  3.67E-18
2045.273881  8.68E-18  8.68E-18
2045.277529  3.27E-17  3.27E-17
2045.280613  5.17E-17  5.17E-17
2045.283704  5.79E-17  5.79E-17
2045.286452  5.00E-17  5.00E-17
2045.289265  2.36E-17  2.36E-17
2045.292081  1.99E-17  1.99E-17
2045.29518  4.37E-17  4.37E-17
2045.298852  3.44E-17  3.44E-17
2045.304339  6.01E-18  6.01E-18
2045.31136  3.76E-18  3.76E-18
2045.319638  3.78E-18  3.78E-18
2045.326442  3.81E-18  3.81E-18
2045.331171  5.00E-18  5.00E-18
2045.33528  2.55E-17  2.55E-17
2045.339163  6.05E-17  6.05E-17
2045.342272  3.72E-17  3.72E-17
2045.345333  9.92E-18  9.92E-18
2045.348431  4.17E-18  4.17E-18
2045.351251  3.67E-18  3.67E-18
2045.354499  2.74E-18  2.74E-18
2045.357852  1.36E-18  1.36E-18
2045.361495  7.17E-19  7.17E-19
2045.365079  6.44E-19  6.44E-19
2045.369367  6.41E-19  6.41E-19
2045.374395  6.50E-19  6.50E-19
2045.379025  2.30E-18  2.30E-18
2045.382702  1.99E-17  1.99E-17
2045.385964  4.92E-17  4.92E-17
2045.38902  3.60E-17  3.60E-17
2045.392348  1.31E-17  1.31E-17
2045.395484  2.38E-17  2.38E-17
2045.39868  2.72E-17  2.72E-17
2045.401962  9.09E-18  9.09E-18
2045.405595  1.20E-18  1.20E-18
2045.408982  7.20E-19  7.20E-19
2045.412126  2.86E-18  2.86E-18
2045.415112  1.52E-17  1.52E-17
2045.417984  3.34E-17  3.34E-17
2045.4213  3.43E-17  3.43E-17
2045.425276  5.01E-17  5.01E-17
2045.42948  2.92E-17  2.92E-17
2045.433094  4.40E-18  4.40E-18
2045.437496  6.63E-19  6.63E-19
2045.441863  6.35E-19  6.35E-19
2045.446612  6.32E-19  6.32E-19
2045.451396  6.29E-19  6.29E-19
2045.456574  6.28E-19  6.28E-19
2045.464076  8.45E-19  8.45E-19
2045.469738  1.15E-17  1.15E-17
2045.473858  5.26E-17  5.26E-17
2045.477962  7.37E-17  7.37E-17
2045.482069  5.75E-17  5.75E-17
2045.48605  1.43E-17  1.43E-17
2045.489525  1.65E-18  1.65E-18
2045.493221  6.48E-19  6.48E-19
2045.497346  1.05E-18  1.05E-18
2045.501236  9.41E-18  9.41E-18
2045.504758  3.06E-17  3.06E-17
2045.507916  2.97E-17  2.97E-17
2045.510692  2.94E-17  2.94E-17
2045.513823  5.12E-17  5.12E-17
2045.517301  3.27E-17  3.27E-17
2045.52091  5.05E-18  5.05E-18
2045.524133  1.76E-18  1.76E-18
2045.527258  9.78E-18  9.78E-18
2045.530602  2.54E-17  2.54E-17
2045.534184  1.68E-17  1.68E-17
2045.53811  2.48E-18  2.48E-18
2045.542177  6.55E-19  6.55E-19
2045.546333  6.28E-19  6.28E-19
2045.551764  6.31E-19  6.31E-19
2045.557215  2.64E-18  2.64E-18
2045.562623  4.03E-17  4.03E-17
2045.566762  6.99E-17  6.99E-17
2045.570668  2.94E-17  2.94E-17
2045.5749  2.87E-18  2.87E-18
2045.579852  6.35E-19  6.35E-19
2045.584758  6.23E-19  6.23E-19
2045.589943  6.23E-19  6.23E-19
2045.59479  6.84E-19  6.84E-19
2045.598427  3.20E-18  3.20E-18
2045.601483  2.37E-17  2.37E-17
2045.604302  6.87E-17  6.87E-17
2045.607179  9.48E-17  9.48E-17
2045.610542  6.92E-17  6.92E-17
2045.61409  2.15E-17  2.15E-17
2045.618202  1.99E-18  1.99E-18
2045.628825  6.17E-19  6.17E-19
2045.640171  1.39E-18  1.39E-18
2045.645899  2.08E-17  2.08E-17
2045.649604  4.34E-17  4.34E-17
2045.652375  4.20E-17  4.20E-17
2045.654551  5.30E-17  5.30E-17
2045.656644  7.27E-17  7.27E-17
2045.658706  8.38E-17  8.38E-17
2045.660765  8.11E-17  8.11E-17
2045.662858  7.50E-17  7.50E-17
2045.664996  7.33E-17  7.33E-17
2045.66702  7.33E-17  7.33E-17
2045.668989  6.87E-17  6.87E-17
2045.671132  4.82E-17  4.82E-17
2045.673529  1.90E-17  1.90E-17
2045.676474  2.97E-18  2.97E-18
2045.679817  7.91E-19  7.91E-19
2045.683658  5.91E-18  5.91E-18
2045.687771  4.03E-17  4.03E-17
2045.691525  5.07E-17  5.07E-17
2045.695271  4.11E-17  4.11E-17
2045.698995  3.71E-17  3.71E-17
2045.702564  1.01E-17  1.01E-17
2045.706429  1.42E-17  1.42E-17
2045.71036  4.86E-17  4.86E-17
2045.714492  3.09E-17  3.09E-17
2045.719266  1.76E-17  1.76E-17
2045.722567  1.21E-17  1.21E-17
2045.725527  6.18E-18  6.18E-18
2045.728647  2.28E-17  2.28E-17
2045.731964  6.26E-17  6.26E-17
2045.735791  6.85E-17  6.85E-17
2045.74024  1.64E-17  1.64E-17
2045.743627  1.96E-18  1.96E-18
2045.747356  9.40E-18  9.40E-18
2045.751905  5.84E-17  5.84E-17
2045.755835  7.69E-17  7.69E-17
2045.759432  3.51E-17  3.51E-17
2045.762752  1.19E-17  1.19E-17
2045.765634  2.74E-17  2.74E-17
2045.769108  3.67E-17  3.67E-17
2045.773269  9.38E-18  9.38E-18
2045.778395  8.72E-19  8.72E-19
2045.784491  7.54E-19  7.54E-19
2045.788661  8.87E-19  8.87E-19
2045.793315  1.27E-17  1.27E-17
2045.79789  7.59E-17  7.59E-17
2045.801979  5.76E-17  5.76E-17
2045.805875  7.80E-18  7.80E-18
2045.809687  1.11E-18  1.11E-18
2045.813572  5.34E-18  5.34E-18
2045.817654  2.33E-17  2.33E-17
2045.820647  2.29E-17  2.29E-17
2045.82358  8.17E-18  8.17E-18
2045.826496  1.83E-18  1.83E-18
2045.829098  2.62E-18  2.62E-18
2045.831518  8.95E-18  8.95E-18
2045.834087  1.94E-17  1.94E-17
2045.836681  1.98E-17  1.98E-17
2045.839444  1.51E-17  1.51E-17
2045.842071  2.44E-17  2.44E-17
2045.84476  2.98E-17  2.98E-17
2045.847097  1.81E-17  1.81E-17
2045.849436  8.47E-18  8.47E-18
2045.851964  1.98E-17  1.98E-17
2045.854488  5.93E-17  5.93E-17
2045.857264  8.44E-17  8.44E-17
2045.860116  4.70E-17  4.70E-17
2045.862693  1.24E-17  1.24E-17
2045.865453  3.56E-18  3.56E-18
2045.868204  8.11E-18  8.11E-18
2045.871213  1.42E-17  1.42E-17
2045.874291  1.28E-17  1.28E-17
2045.87689  1.90E-17  1.90E-17
2045.879631  2.69E-17  2.69E-17
2045.882417  1.69E-17  1.69E-17
2045.885204  4.89E-18  4.89E-18
2045.888809  2.54E-18  2.54E-18
2045.892227  1.09E-17  1.09E-17
2045.895252  2.12E-17  2.12E-17
2045.898617  2.10E-17  2.10E-17
2045.902654  4.81E-17  4.81E-17
2045.906904  3.67E-17  3.67E-17
2045.91036  8.92E-18  8.92E-18
2045.913479  1.92E-17  1.92E-17
2045.916937  4.56E-17  4.56E-17
2045.920926  2.36E-17  2.36E-17
2045.924363  7.75E-18  7.75E-18
2045.927246  2.52E-17  2.52E-17
2045.929983  5.11E-17  5.11E-17
2045.932962  4.08E-17  4.08E-17
2045.936396  1.03E-17  1.03E-17
2045.940425  5.12E-18  5.12E-18
2045.944378  2.18E-17  2.18E-17
2045.948391  2.08E-17  2.08E-17
2045.951974  5.80E-18  5.80E-18
2045.95491  1.23E-17  1.23E-17
2045.957203  3.74E-17  3.74E-17
2045.959259  6.60E-17  6.60E-17
2045.961423  7.88E-17  7.88E-17
2045.963636  7.17E-17  7.17E-17
2045.965935  5.76E-17  5.76E-17
2045.968353  4.11E-17  4.11E-17
2045.97078  2.22E-17  2.22E-17
2045.973145  8.07E-18  8.07E-18
2045.975793  2.20E-18  2.20E-18
2045.978538  1.41E-18  1.41E-18
2045.98232  1.40E-18  1.40E-18
2045.98645  2.74E-18  2.74E-18
2045.989581  1.16E-17  1.16E-17
2045.992569  2.65E-17  2.65E-17
2045.995244  2.82E-17  2.82E-17
2045.997738  2.28E-17  2.28E-17
2046.000173  2.13E-17  2.13E-17
2046.002758  3.05E-17  3.05E-17
2046.005219  3.91E-17  3.91E-17
2046.007697  3.43E-17  3.43E-17
2046.010516  4.50E-17  4.50E-17
2046.013963  7.18E-17  7.18E-17
2046.017941  3.07E-17  3.07E-17
2046.02226  3.29E-18  3.29E-18
2046.026068  1.71E-18  1.71E-18
2046.029414  5.11E-18  5.11E-18
2046.032191  1.75E-17  1.75E-17
2046.034932  3.29E-17  3.29E-17
2046.037384  4.03E-17  4.03E-17
2046.039679  4.54E-17  4.54E-17
2046.041891  4.15E-17  4.15E-17
2046.044137  3.77E-17  3.77E-17
2046.046378  5.37E-17  5.37E-17
2046.048807  6.57E-17  6.57E-17
2046.051959  3.77E-17  3.77E-17
2046.056048  9.89E-18  9.89E-18
2046.06181  1.84E-18  1.84E-18
2046.066495  2.70E-18  2.70E-18
2046.070619  1.72E-17  1.72E-17
2046.074187  4.00E-17  4.00E-17
2046.077309  4.19E-17  4.19E-17
2046.080376  4.65E-17  4.65E-17
2046.083176  3.99E-17  3.99E-17
2046.085874  2.72E-17  2.72E-17
2046.089109  2.25E-17  2.25E-17
2046.092413  3.51E-17  3.51E-17
2046.095464  4.57E-17  4.57E-17
2046.098827  7.62E-17  7.62E-17
2046.102541  1.11E-16  1.11E-16
2046.106018  6.58E-17  6.58E-17
2046.109449  1.70E-17  1.70E-17
2046.113233  1.47E-17  1.47E-17
2046.118391  1.83E-17  1.83E-17
2046.125663  2.86E-17  2.86E-17
2046.132029  2.04E-17  2.04E-17
2046.139454  2.93E-17  2.93E-17
2046.146564  3.48E-17  3.48E-17
2046.152247  7.43E-18  7.43E-18
2046.157058  2.72E-17  2.72E-17
2046.160568  4.38E-17  4.38E-17
2046.163243  4.40E-17  4.40E-17
2046.165932  3.92E-17  3.92E-17
2046.168651  5.60E-17  5.60E-17
2046.171489  7.49E-17  7.49E-17
2046.174285  6.37E-17  6.37E-17
2046.176885  3.61E-17  3.61E-17
2046.179555  1.80E-17  1.80E-17
2046.182248  2.46E-17  2.46E-17
2046.185338  3.88E-17  3.88E-17
2046.189516  4.58E-17  4.58E-17
2046.193918  3.97E-17  3.97E-17
2046.197332  2.37E-17  2.37E-17
2046.200499  3.43E-17  3.43E-17
2046.203359  3.61E-17  3.61E-17
2046.206167  2.66E-17  2.66E-17
2046.208997  1.13E-17  1.13E-17
2046.211812  3.52E-18  3.52E-18
2046.214679  2.21E-18  2.21E-18
2046.21747  2.15E-18  2.15E-18
2046.220489  2.78E-18  2.78E-18
2046.223797  1.18E-17  1.18E-17
2046.227765  4.45E-17  4.45E-17
2046.232704  3.90E-17  3.90E-17
2046.239297  9.22E-18  9.22E-18
2046.248097  2.25E-18  2.25E-18
2046.253803  3.19E-18  3.19E-18
2046.257787  1.72E-17  1.72E-17
2046.261239  4.40E-17  4.40E-17
2046.264282  4.26E-17  4.26E-17
2046.267326  2.54E-17  2.54E-17
2046.270289  3.22E-17  3.22E-17
2046.272926  4.57E-17  4.57E-17
2046.275242  3.58E-17  3.58E-17
2046.277553  2.73E-17  2.73E-17
2046.280199  5.36E-17  5.36E-17
2046.2825  9.06E-17  9.06E-17
2046.284531  1.14E-16  1.14E-16
2046.286609  1.29E-16  1.29E-16
2046.288666  1.23E-16  1.23E-16
2046.290584  8.67E-17  8.67E-17
2046.292407  4.38E-17  4.38E-17
2046.294169  1.74E-17  1.74E-17
2046.296058  9.52E-18  9.52E-18
2046.298162  1.69E-17  1.69E-17
2046.300582  3.07E-17  3.07E-17
2046.303248  2.77E-17  2.77E-17
2046.305795  1.22E-17  1.22E-17
2046.308962  3.53E-18  3.53E-18
2046.312604  2.47E-18  2.47E-18
2046.31707  2.46E-18  2.46E-18
2046.321672  2.49E-18  2.49E-18
2046.325336  3.33E-18  3.33E-18
2046.328688  1.54E-17  1.54E-17
2046.332489  4.73E-17  4.73E-17
2046.33626  3.10E-17  3.10E-17
2046.340349  5.26E-18  5.26E-18
2046.344827  2.58E-18  2.58E-18
2046.349667  2.67E-18  2.67E-18
2046.353572  6.81E-18  6.81E-18
2046.35722  4.10E-17  4.10E-17
2046.360634  9.03E-17  9.03E-17
2046.362921  9.45E-17  9.45E-17
2046.364812  7.78E-17  7.78E-17
2046.366621  5.87E-17  5.87E-17
2046.368413  5.12E-17  5.12E-17
2046.37018  5.91E-17  5.91E-17
2046.371936  7.33E-17  7.33E-17
2046.373743  8.17E-17  8.17E-17
2046.375656  7.17E-17  7.17E-17
2046.377747  4.21E-17  4.21E-17
2046.379828  1.63E-17  1.63E-17
2046.381877  5.71E-18  5.71E-18
2046.384152  5.26E-18  5.26E-18
2046.386623  1.45E-17  1.45E-17
2046.390437  3.18E-17  3.18E-17
2046.394955  2.94E-17  2.94E-17
2046.399302  3.20E-17  3.20E-17
2046.40374  2.14E-17  2.14E-17
2046.408748  5.03E-17  5.03E-17
2046.412307  4.40E-17  4.40E-17
2046.415763  3.77E-17  3.77E-17
2046.419701  7.25E-17  7.25E-17
2046.423341  5.48E-17  5.48E-17
2046.426854  1.30E-17  1.30E-17
2046.430239  3.31E-18  3.31E-18
2046.433472  2.83E-18  2.83E-18
2046.437599  2.83E-18  2.83E-18
2046.441948  2.84E-18  2.84E-18
2046.445208  2.90E-18  2.90E-18
2046.448359  4.18E-18  4.18E-18
2046.451364  1.37E-17  1.37E-17
2046.454157  3.09E-17  3.09E-17
2046.456965  3.01E-17  3.01E-17
2046.459695  1.31E-17  1.31E-17
2046.462538  4.23E-18  4.23E-18
2046.465013  3.05E-18  3.05E-18
2046.467384  3.62E-18  3.62E-18
2046.470039  8.29E-18  8.29E-18
2046.472826  1.99E-17  1.99E-17
2046.475882  2.42E-17  2.42E-17
2046.478907  2.24E-17  2.24E-17
2046.482086  3.55E-17  3.55E-17
2046.485315  5.68E-17  5.68E-17
2046.488055  6.41E-17  6.41E-17
2046.49069  4.47E-17  4.47E-17
2046.493412  3.11E-17  3.11E-17
2046.496171  4.54E-17  4.54E-17
2046.498574  5.28E-17  5.28E-17
2046.500723  4.63E-17  4.63E-17
2046.502745  3.59E-17  3.59E-17
2046.504901  3.09E-17  3.09E-17
2046.507065  3.62E-17  3.62E-17
2046.509186  3.56E-17  3.56E-17
2046.511425  2.13E-17  2.13E-17
2046.513957  7.68E-18  7.68E-18
2046.517158  3.35E-18  3.35E-18
2046.5202  3.09E-18  3.09E-18
2046.524109  3.10E-18  3.10E-18
2046.531311  3.55E-18  3.55E-18
2046.539238  1.65E-17  1.65E-17
2046.54342  1.37E-17  1.37E-17
2046.546593  1.55E-17  1.55E-17
2046.549221  4.21E-17  4.21E-17
2046.551562  7.64E-17  7.64E-17
2046.553817  1.02E-16  1.02E-16
2046.556049  1.12E-16  1.12E-16
2046.55829  1.04E-16  1.04E-16
2046.560568  8.28E-17  8.28E-17
2046.562728  5.81E-17  5.81E-17
2046.564962  3.91E-17  3.91E-17
2046.567483  2.63E-17  2.63E-17
2046.570397  1.56E-17  1.56E-17
2046.573676  2.56E-17  2.56E-17
2046.577611  3.20E-17  3.20E-17
2046.581828  9.12E-18  9.12E-18
2046.586222  3.38E-18  3.38E-18
2046.589385  3.30E-18  3.30E-18
2046.592132  3.43E-18  3.43E-18
2046.594714  4.96E-18  4.96E-18
2046.597431  1.43E-17  1.43E-17
2046.599968  3.63E-17  3.63E-17
2046.602299  5.61E-17  5.61E-17
2046.60457  5.73E-17  5.73E-17
2046.606717  4.72E-17  4.72E-17
2046.608775  3.58E-17  3.58E-17
2046.610726  2.29E-17  2.29E-17
2046.61297  1.06E-17  1.06E-17
2046.615635  9.04E-18  9.04E-18
2046.618819  2.86E-17  2.86E-17
2046.622339  3.86E-17  3.86E-17
2046.626689  1.12E-17  1.12E-17
2046.63107  3.89E-18  3.89E-18
2046.634316  8.25E-18  8.25E-18
2046.637284  3.20E-17  3.20E-17
2046.640376  8.10E-17  8.10E-17
2046.643541  1.19E-16  1.19E-16
2046.645957  9.93E-17  9.93E-17
2046.648394  4.84E-17  4.84E-17
2046.650673  2.27E-17  2.27E-17
2046.652803  2.60E-17  2.60E-17
2046.655154  3.25E-17  3.25E-17
2046.657381  2.31E-17  2.31E-17
2046.659873  8.13E-18  8.13E-18
2046.662406  4.25E-18  4.25E-18
2046.66474  1.48E-17  1.48E-17
2046.66704  4.14E-17  4.14E-17
2046.669927  6.46E-17  6.46E-17
2046.673923  2.93E-17  2.93E-17
2046.677911  2.76E-18  2.76E-18
2046.681272  6.65E-19  6.65E-19
2046.684512  2.06E-18  2.06E-18
2046.688567  2.10E-17  2.10E-17
2046.692871  3.57E-17  3.57E-17
2046.696407  1.70E-17  1.70E-17
2046.699465  3.09E-17  3.09E-17
2046.702167  5.70E-17  5.70E-17
2046.704949  6.29E-17  6.29E-17
2046.708032  5.41E-17  5.41E-17
2046.711313  5.27E-17  5.27E-17
2046.714461  4.81E-17  4.81E-17
2046.717697  3.24E-17  3.24E-17
2046.721127  8.65E-18  8.65E-18
2046.725243  9.29E-19  9.29E-19
2046.729296  6.92E-19  6.92E-19
2046.733745  7.94E-18  7.94E-18
2046.737391  4.25E-17  4.25E-17
2046.740748  5.38E-17  5.38E-17
2046.744268  2.00E-17  2.00E-17
2046.747673  1.82E-17  1.82E-17
2046.750701  2.15E-17  2.15E-17
2046.754073  1.81E-17  1.81E-17
2046.758184  4.11E-17  4.11E-17
2046.763752  1.60E-17  1.60E-17
2046.774165  6.38E-19  6.38E-19
2046.781216  8.06E-18  8.06E-18
2046.784722  3.22E-17  3.22E-17
2046.787698  3.93E-17  3.93E-17
2046.790447  2.76E-17  2.76E-17
2046.792941  3.47E-17  3.47E-17
2046.795041  4.59E-17  4.59E-17
2046.797111  5.03E-17  5.03E-17
2046.799183  5.52E-17  5.52E-17
2046.801642  6.23E-17  6.23E-17
2046.804621  6.06E-17  6.06E-17
2046.807834  3.10E-17  3.10E-17
2046.812247  3.01E-18  3.01E-18
2046.816254  5.84E-19  5.84E-19
2046.819448  9.49E-19  9.49E-19
2046.822846  6.68E-18  6.68E-18
2046.825533  2.12E-17  2.12E-17
2046.828035  3.00E-17  3.00E-17
2046.830383  2.15E-17  2.15E-17
2046.832455  1.35E-17  1.35E-17
2046.834376  1.60E-17  1.60E-17
2046.836322  2.18E-17  2.18E-17
2046.838258  2.04E-17  2.04E-17
2046.840284  1.15E-17  1.15E-17
2046.842555  3.61E-18  3.61E-18
2046.844844  9.87E-19  9.87E-19
2046.847317  5.82E-19  5.82E-19
2046.850013  5.56E-19  5.56E-19
2046.85326  5.55E-19  5.55E-19
2046.856584  5.54E-19  5.54E-19
2046.861614  5.57E-19  5.57E-19
2046.86628  1.52E-18  1.52E-18
2046.871405  2.22E-17  2.22E-17
2046.875471  3.91E-17  3.91E-17
2046.879133  2.57E-17  2.57E-17
2046.882754  2.04E-17  2.04E-17
2046.885946  3.30E-17  3.30E-17
2046.889489  4.74E-17  4.74E-17
2046.893688  4.03E-17  4.03E-17
2046.898346  9.96E-18  9.96E-18
2046.903246  7.34E-19  7.34E-19
2046.908388  5.49E-19  5.49E-19
2046.914134  5.49E-19  5.49E-19
2046.918931  5.50E-19  5.50E-19
2046.922514  9.49E-19  9.49E-19
2046.926541  9.49E-18  9.49E-18
2046.93087  2.95E-17  2.95E-17
2046.935279  3.98E-17  3.98E-17
2046.939036  3.14E-17  3.14E-17
2046.94216  8.46E-18  8.46E-18
2046.94499  3.67E-18  3.67E-18
2046.94809  1.80E-17  1.80E-17
2046.951069  4.33E-17  4.33E-17
2046.953902  5.02E-17  5.02E-17
2046.956624  3.78E-17  3.78E-17
2046.959487  2.80E-17  2.80E-17
2046.962503  3.84E-17  3.84E-17
2046.965534  2.92E-17  2.92E-17
2046.96873  7.89E-18  7.89E-18
2046.972346  1.10E-17  1.10E-17
2046.975776  3.70E-17  3.70E-17
2046.979827  4.68E-17  4.68E-17
2046.984295  2.99E-17  2.99E-17
2046.988175  5.57E-18  5.57E-18
2046.992277  6.38E-19  6.38E-19
2046.995336  5.40E-19  5.40E-19
2046.998069  6.88E-19  6.88E-19
2047.00088  2.88E-18  2.88E-18
2047.003616  1.29E-17  1.29E-17
2047.006216  2.73E-17  2.73E-17
2047.008755  3.34E-17  3.34E-17
2047.011538  4.03E-17  4.03E-17
2047.014317  3.72E-17  3.72E-17
2047.016534  1.96E-17  1.96E-17
2047.01886  7.88E-18  7.88E-18
2047.021885  2.01E-17  2.01E-17
2047.025346  5.38E-17  5.38E-17
2047.02859  5.96E-17  5.96E-17
2047.031464  3.71E-17  3.71E-17
2047.034465  1.59E-17  1.59E-17
2047.03715  2.67E-17  2.67E-17
2047.039744  5.06E-17  5.06E-17
2047.043152  4.75E-17  4.75E-17
2047.046836  2.19E-17  2.19E-17
2047.050022  2.39E-17  2.39E-17
2047.053281  2.52E-17  2.52E-17
2047.057428  3.15E-17  3.15E-17
2047.062279  2.76E-17  2.76E-17
2047.06868  1.71E-18  1.71E-18
2047.076418  9.64E-18  9.64E-18
2047.082692  4.36E-17  4.36E-17
2047.087076  4.33E-17  4.33E-17
2047.091678  1.62E-17  1.62E-17
2047.095696  1.68E-17  1.68E-17
2047.099261  2.57E-17  2.57E-17
2047.102767  9.70E-18  9.70E-18
2047.106026  2.40E-18  2.40E-18
2047.109122  1.15E-17  1.15E-17
2047.112662  4.95E-17  4.95E-17
2047.116857  6.01E-17  6.01E-17
2047.121556  1.41E-17  1.41E-17
2047.126331  6.05E-18  6.05E-18
2047.130275  2.37E-17  2.37E-17
2047.135485  2.33E-17  2.33E-17
2047.139897  1.26E-17  1.26E-17
2047.14368  1.15E-17  1.15E-17
2047.148115  4.86E-17  4.86E-17
2047.155419  1.24E-17  1.24E-17
2047.161151  8.91E-19  8.91E-19
2047.16587  9.37E-18  9.37E-18
2047.16958  3.59E-17  3.59E-17
2047.172596  4.59E-17  4.59E-17
2047.175436  4.53E-17  4.53E-17
2047.178034  3.47E-17  3.47E-17
2047.180474  1.65E-17  1.65E-17
2047.183097  1.34E-17  1.34E-17
2047.186157  2.55E-17  2.55E-17
2047.18969  1.71E-17  1.71E-17
2047.194577  2.11E-18  2.11E-18
2047.200753  8.21E-19  8.21E-19
2047.212856  8.59E-19  8.59E-19
2047.223188  8.74E-18  8.74E-18
2047.229247  3.84E-17  3.84E-17
2047.234159  1.17E-17  1.17E-17
2047.238267  1.36E-18  1.36E-18
2047.242625  9.41E-19  9.41E-19
2047.248613  9.55E-19  9.55E-19
2047.254377  2.33E-18  2.33E-18
2047.26034  3.05E-17  3.05E-17
2047.267453  2.11E-17  2.11E-17
2047.273325  9.40E-18  9.40E-18
2047.278974  3.47E-17  3.47E-17
2047.284376  3.47E-17  3.47E-17
2047.288488  3.09E-17  3.09E-17
2047.292796  4.21E-17  4.21E-17
2047.297223  4.51E-17  4.51E-17
2047.301383  2.51E-17  2.51E-17
2047.304652  5.11E-18  5.11E-18
